iteration,train_emotion,test_emotion,match_score,similarity,timestamp,result
166,neutral,anger,0.34,0.11,2025-09-20 20:24:25,success
166,neutral,disgust,0.28,0.07,2025-09-20 20:24:25,fail
166,neutral,neutral,0.33,1.0,2025-09-20 20:24:26,success
166,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:26,fail
167,neutral,amused,0.31,0.07,2025-09-20 20:24:26,fail
167,neutral,anger,0.34,0.11,2025-09-20 20:24:26,success
167,neutral,disgust,0.28,0.07,2025-09-20 20:24:27,fail
167,neutral,neutral,0.33,1.0,2025-09-20 20:24:27,success
167,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:27,fail
168,neutral,amused,0.31,0.07,2025-09-20 20:24:27,fail
168,neutral,anger,0.34,0.11,2025-09-20 20:24:28,success
168,neutral,disgust,0.28,0.07,2025-09-20 20:24:28,fail
168,neutral,neutral,0.33,1.0,2025-09-20 20:24:28,success
168,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:29,fail
169,neutral,amused,0.31,0.07,2025-09-20 20:24:29,fail
169,neutral,anger,0.34,0.11,2025-09-20 20:24:29,success
169,neutral,disgust,0.28,0.07,2025-09-20 20:24:29,fail
169,neutral,neutral,0.33,1.0,2025-09-20 20:24:30,success
169,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:30,fail
170,neutral,amused,0.31,0.07,2025-09-20 20:24:30,fail
170,neutral,anger,0.34,0.11,2025-09-20 20:24:30,success
170,neutral,disgust,0.28,0.07,2025-09-20 20:24:31,fail
170,neutral,neutral,0.33,1.0,2025-09-20 20:24:31,success
170,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:31,fail
171,neutral,amused,0.31,0.07,2025-09-20 20:24:31,fail
171,neutral,anger,0.34,0.11,2025-09-20 20:24:32,success
171,neutral,disgust,0.28,0.07,2025-09-20 20:24:32,fail
171,neutral,neutral,0.33,1.0,2025-09-20 20:24:32,success
171,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:33,fail
172,neutral,amused,0.31,0.07,2025-09-20 20:24:33,fail
172,neutral,anger,0.34,0.11,2025-09-20 20:24:33,success
172,neutral,disgust,0.28,0.07,2025-09-20 20:24:33,fail
172,neutral,neutral,0.33,1.0,2025-09-20 20:24:34,success
172,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:34,fail
173,neutral,amused,0.31,0.07,2025-09-20 20:24:34,fail
173,neutral,anger,0.34,0.11,2025-09-20 20:24:35,success
173,neutral,disgust,0.28,0.07,2025-09-20 20:24:35,fail
173,neutral,neutral,0.33,1.0,2025-09-20 20:24:35,success
173,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:35,fail
174,neutral,amused,0.31,0.07,2025-09-20 20:24:36,fail
174,neutral,anger,0.34,0.11,2025-09-20 20:24:36,success
174,neutral,disgust,0.28,0.07,2025-09-20 20:24:36,fail
174,neutral,neutral,0.33,1.0,2025-09-20 20:24:36,success
174,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:37,fail
175,neutral,amused,0.31,0.07,2025-09-20 20:24:37,fail
175,neutral,anger,0.34,0.11,2025-09-20 20:24:38,success
175,neutral,disgust,0.28,0.07,2025-09-20 20:24:38,fail
175,neutral,neutral,0.33,1.0,2025-09-20 20:24:38,success
175,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:39,fail
176,neutral,amused,0.31,0.07,2025-09-20 20:24:39,fail
176,neutral,anger,0.34,0.11,2025-09-20 20:24:39,success
176,neutral,disgust,0.28,0.07,2025-09-20 20:24:39,fail
176,neutral,neutral,0.33,1.0,2025-09-20 20:24:40,success
176,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:40,fail
177,neutral,amused,0.31,0.07,2025-09-20 20:24:40,fail
177,neutral,anger,0.34,0.11,2025-09-20 20:24:40,success
177,neutral,disgust,0.28,0.07,2025-09-20 20:24:41,fail
177,neutral,neutral,0.33,1.0,2025-09-20 20:24:41,success
177,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:41,fail
178,neutral,amused,0.31,0.07,2025-09-20 20:24:41,fail
178,neutral,anger,0.34,0.11,2025-09-20 20:24:42,success
178,neutral,disgust,0.28,0.07,2025-09-20 20:24:42,fail
178,neutral,neutral,0.33,1.0,2025-09-20 20:24:42,success
178,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:42,fail
179,neutral,amused,0.31,0.07,2025-09-20 20:24:43,fail
179,neutral,anger,0.34,0.11,2025-09-20 20:24:43,success
179,neutral,disgust,0.28,0.07,2025-09-20 20:24:43,fail
179,neutral,neutral,0.33,1.0,2025-09-20 20:24:43,success
179,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:44,fail
180,neutral,amused,0.31,0.07,2025-09-20 20:24:44,fail
180,neutral,anger,0.34,0.11,2025-09-20 20:24:44,success
180,neutral,disgust,0.28,0.07,2025-09-20 20:24:44,fail
180,neutral,neutral,0.33,1.0,2025-09-20 20:24:45,success
180,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:45,fail
181,neutral,amused,0.31,0.07,2025-09-20 20:24:45,fail
181,neutral,anger,0.34,0.11,2025-09-20 20:24:46,success
181,neutral,disgust,0.28,0.07,2025-09-20 20:24:46,fail
181,neutral,neutral,0.33,1.0,2025-09-20 20:24:46,success
181,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:47,fail
182,neutral,amused,0.31,0.07,2025-09-20 20:24:47,fail
182,neutral,anger,0.34,0.11,2025-09-20 20:24:47,success
182,neutral,disgust,0.28,0.07,2025-09-20 20:24:47,fail
182,neutral,neutral,0.33,1.0,2025-09-20 20:24:48,success
182,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:48,fail
183,neutral,amused,0.31,0.07,2025-09-20 20:24:48,fail
183,neutral,anger,0.34,0.11,2025-09-20 20:24:48,success
183,neutral,disgust,0.28,0.07,2025-09-20 20:24:49,fail
183,neutral,neutral,0.33,1.0,2025-09-20 20:24:49,success
183,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:49,fail
184,neutral,amused,0.31,0.07,2025-09-20 20:24:50,fail
184,neutral,anger,0.34,0.11,2025-09-20 20:24:50,success
184,neutral,disgust,0.28,0.07,2025-09-20 20:24:50,fail
184,neutral,neutral,0.33,1.0,2025-09-20 20:24:50,success
184,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:51,fail
185,neutral,amused,0.31,0.07,2025-09-20 20:24:51,fail
185,neutral,anger,0.34,0.11,2025-09-20 20:24:51,success
185,neutral,disgust,0.28,0.07,2025-09-20 20:24:51,fail
185,neutral,neutral,0.33,1.0,2025-09-20 20:24:52,success
185,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:52,fail
186,neutral,amused,0.31,0.07,2025-09-20 20:24:52,fail
186,neutral,anger,0.34,0.11,2025-09-20 20:24:52,success
186,neutral,disgust,0.28,0.07,2025-09-20 20:24:53,fail
186,neutral,neutral,0.33,1.0,2025-09-20 20:24:53,success
186,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:53,fail
187,neutral,amused,0.31,0.07,2025-09-20 20:24:54,fail
187,neutral,anger,0.34,0.11,2025-09-20 20:24:54,success
187,neutral,disgust,0.28,0.07,2025-09-20 20:24:54,fail
187,neutral,neutral,0.33,1.0,2025-09-20 20:24:54,success
187,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:55,fail
188,neutral,amused,0.31,0.07,2025-09-20 20:24:55,fail
188,neutral,anger,0.34,0.11,2025-09-20 20:24:55,success
188,neutral,disgust,0.28,0.07,2025-09-20 20:24:55,fail
188,neutral,neutral,0.33,1.0,2025-09-20 20:24:56,success
188,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:56,fail
189,neutral,amused,0.31,0.07,2025-09-20 20:24:56,fail
189,neutral,anger,0.34,0.11,2025-09-20 20:24:57,success
189,neutral,disgust,0.28,0.07,2025-09-20 20:24:57,fail
189,neutral,neutral,0.33,1.0,2025-09-20 20:24:57,success
189,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:58,fail
190,neutral,amused,0.31,0.07,2025-09-20 20:24:58,fail
190,neutral,anger,0.34,0.11,2025-09-20 20:24:58,success
190,neutral,disgust,0.28,0.07,2025-09-20 20:24:58,fail
190,neutral,neutral,0.33,1.0,2025-09-20 20:24:59,success
190,neutral,sleepiness,0.32,0.07,2025-09-20 20:24:59,fail
191,neutral,amused,0.31,0.07,2025-09-20 20:24:59,fail
191,neutral,anger,0.34,0.11,2025-09-20 20:24:59,success
191,neutral,disgust,0.28,0.07,2025-09-20 20:25:00,fail
191,neutral,neutral,0.33,1.0,2025-09-20 20:25:00,success
191,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:00,fail
192,neutral,amused,0.31,0.07,2025-09-20 20:25:00,fail
192,neutral,anger,0.34,0.11,2025-09-20 20:25:01,success
192,neutral,disgust,0.28,0.07,2025-09-20 20:25:01,fail
192,neutral,neutral,0.33,1.0,2025-09-20 20:25:01,success
192,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:02,fail
193,neutral,amused,0.31,0.07,2025-09-20 20:25:02,fail
193,neutral,anger,0.34,0.11,2025-09-20 20:25:02,success
193,neutral,disgust,0.28,0.07,2025-09-20 20:25:02,fail
193,neutral,neutral,0.33,1.0,2025-09-20 20:25:03,success
193,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:03,fail
194,neutral,amused,0.31,0.07,2025-09-20 20:25:03,fail
194,neutral,anger,0.34,0.11,2025-09-20 20:25:04,success
194,neutral,disgust,0.28,0.07,2025-09-20 20:25:04,fail
194,neutral,neutral,0.33,1.0,2025-09-20 20:25:04,success
194,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:04,fail
195,neutral,amused,0.31,0.07,2025-09-20 20:25:05,fail
195,neutral,anger,0.34,0.11,2025-09-20 20:25:05,success
195,neutral,disgust,0.28,0.07,2025-09-20 20:25:05,fail
195,neutral,neutral,0.33,1.0,2025-09-20 20:25:05,success
195,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:06,fail
196,neutral,amused,0.31,0.07,2025-09-20 20:25:06,fail
196,neutral,anger,0.34,0.11,2025-09-20 20:25:06,success
196,neutral,disgust,0.28,0.07,2025-09-20 20:25:07,fail
196,neutral,neutral,0.33,1.0,2025-09-20 20:25:07,success
196,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:07,fail
197,neutral,amused,0.31,0.07,2025-09-20 20:25:07,fail
197,neutral,anger,0.34,0.11,2025-09-20 20:25:08,success
197,neutral,disgust,0.28,0.07,2025-09-20 20:25:08,fail
197,neutral,neutral,0.33,1.0,2025-09-20 20:25:08,success
197,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:09,fail
198,neutral,amused,0.31,0.07,2025-09-20 20:25:09,fail
198,neutral,anger,0.34,0.11,2025-09-20 20:25:09,success
198,neutral,disgust,0.28,0.07,2025-09-20 20:25:09,fail
198,neutral,neutral,0.33,1.0,2025-09-20 20:25:10,success
198,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:10,fail
199,neutral,amused,0.31,0.07,2025-09-20 20:25:10,fail
199,neutral,anger,0.34,0.11,2025-09-20 20:25:11,success
199,neutral,disgust,0.28,0.07,2025-09-20 20:25:11,fail
199,neutral,neutral,0.33,1.0,2025-09-20 20:25:11,success
199,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:11,fail
200,neutral,amused,0.31,0.07,2025-09-20 20:25:12,fail
200,neutral,anger,0.34,0.11,2025-09-20 20:25:12,success
200,neutral,disgust,0.28,0.07,2025-09-20 20:25:12,fail
200,neutral,neutral,0.33,1.0,2025-09-20 20:25:12,success
200,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:13,fail
201,neutral,amused,0.31,0.07,2025-09-20 20:25:13,fail
201,neutral,anger,0.34,0.11,2025-09-20 20:25:13,success
201,neutral,disgust,0.28,0.07,2025-09-20 20:25:14,fail
201,neutral,neutral,0.33,1.0,2025-09-20 20:25:14,success
201,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:14,fail
202,neutral,amused,0.31,0.07,2025-09-20 20:25:14,fail
202,neutral,anger,0.34,0.11,2025-09-20 20:25:15,success
202,neutral,disgust,0.28,0.07,2025-09-20 20:25:15,fail
202,neutral,neutral,0.33,1.0,2025-09-20 20:25:15,success
202,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:15,fail
203,neutral,amused,0.31,0.07,2025-09-20 20:25:16,fail
203,neutral,anger,0.34,0.11,2025-09-20 20:25:16,success
203,neutral,disgust,0.28,0.07,2025-09-20 20:25:16,fail
203,neutral,neutral,0.33,1.0,2025-09-20 20:25:17,success
203,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:17,fail
204,neutral,amused,0.31,0.07,2025-09-20 20:25:17,fail
204,neutral,anger,0.34,0.11,2025-09-20 20:25:17,success
204,neutral,disgust,0.28,0.07,2025-09-20 20:25:18,fail
204,neutral,neutral,0.33,1.0,2025-09-20 20:25:18,success
204,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:18,fail
205,neutral,amused,0.31,0.07,2025-09-20 20:25:18,fail
205,neutral,anger,0.34,0.11,2025-09-20 20:25:19,success
205,neutral,disgust,0.28,0.07,2025-09-20 20:25:19,fail
205,neutral,neutral,0.33,1.0,2025-09-20 20:25:19,success
205,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:20,fail
206,neutral,amused,0.31,0.07,2025-09-20 20:25:20,fail
206,neutral,anger,0.34,0.11,2025-09-20 20:25:20,success
206,neutral,disgust,0.28,0.07,2025-09-20 20:25:20,fail
206,neutral,neutral,0.33,1.0,2025-09-20 20:25:21,success
206,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:21,fail
207,neutral,amused,0.31,0.07,2025-09-20 20:25:21,fail
207,neutral,anger,0.34,0.11,2025-09-20 20:25:21,success
207,neutral,disgust,0.28,0.07,2025-09-20 20:25:22,fail
207,neutral,neutral,0.33,1.0,2025-09-20 20:25:22,success
207,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:22,fail
208,neutral,amused,0.31,0.07,2025-09-20 20:25:23,fail
208,neutral,anger,0.34,0.11,2025-09-20 20:25:23,success
208,neutral,disgust,0.28,0.07,2025-09-20 20:25:23,fail
208,neutral,neutral,0.33,1.0,2025-09-20 20:25:23,success
208,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:24,fail
209,neutral,amused,0.31,0.07,2025-09-20 20:25:24,fail
209,neutral,anger,0.34,0.11,2025-09-20 20:25:24,success
209,neutral,disgust,0.28,0.07,2025-09-20 20:25:24,fail
209,neutral,neutral,0.33,1.0,2025-09-20 20:25:25,success
209,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:25,fail
210,neutral,amused,0.31,0.07,2025-09-20 20:25:25,fail
210,neutral,anger,0.34,0.11,2025-09-20 20:25:25,success
210,neutral,disgust,0.28,0.07,2025-09-20 20:25:26,fail
210,neutral,neutral,0.33,1.0,2025-09-20 20:25:26,success
210,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:26,fail
211,neutral,amused,0.31,0.07,2025-09-20 20:25:26,fail
211,neutral,anger,0.34,0.11,2025-09-20 20:25:27,success
211,neutral,disgust,0.28,0.07,2025-09-20 20:25:27,fail
211,neutral,neutral,0.33,1.0,2025-09-20 20:25:27,success
211,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:28,fail
212,neutral,amused,0.31,0.07,2025-09-20 20:25:28,fail
212,neutral,anger,0.34,0.11,2025-09-20 20:25:28,success
212,neutral,disgust,0.28,0.07,2025-09-20 20:25:29,fail
212,neutral,neutral,0.33,1.0,2025-09-20 20:25:31,success
212,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:31,fail
213,neutral,amused,0.31,0.07,2025-09-20 20:25:32,fail
213,neutral,anger,0.34,0.11,2025-09-20 20:25:32,success
213,neutral,disgust,0.28,0.07,2025-09-20 20:25:32,fail
213,neutral,neutral,0.33,1.0,2025-09-20 20:25:32,success
213,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:33,fail
214,neutral,amused,0.31,0.07,2025-09-20 20:25:33,fail
214,neutral,anger,0.34,0.11,2025-09-20 20:25:33,success
214,neutral,disgust,0.28,0.07,2025-09-20 20:25:33,fail
214,neutral,neutral,0.33,1.0,2025-09-20 20:25:34,success
214,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:34,fail
215,neutral,amused,0.31,0.07,2025-09-20 20:25:34,fail
215,neutral,anger,0.34,0.11,2025-09-20 20:25:35,success
215,neutral,disgust,0.28,0.07,2025-09-20 20:25:35,fail
215,neutral,neutral,0.33,1.0,2025-09-20 20:25:35,success
215,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:35,fail
216,neutral,amused,0.31,0.07,2025-09-20 20:25:36,fail
216,neutral,anger,0.34,0.11,2025-09-20 20:25:36,success
216,neutral,disgust,0.28,0.07,2025-09-20 20:25:36,fail
216,neutral,neutral,0.33,1.0,2025-09-20 20:25:36,success
216,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:37,fail
217,neutral,amused,0.31,0.07,2025-09-20 20:25:37,fail
217,neutral,anger,0.34,0.11,2025-09-20 20:25:37,success
217,neutral,disgust,0.28,0.07,2025-09-20 20:25:37,fail
217,neutral,neutral,0.33,1.0,2025-09-20 20:25:38,success
217,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:38,fail
218,neutral,amused,0.31,0.07,2025-09-20 20:25:38,fail
218,neutral,anger,0.34,0.11,2025-09-20 20:25:39,success
218,neutral,disgust,0.28,0.07,2025-09-20 20:25:39,fail
218,neutral,neutral,0.33,1.0,2025-09-20 20:25:39,success
218,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:39,fail
219,neutral,amused,0.31,0.07,2025-09-20 20:25:40,fail
219,neutral,anger,0.34,0.11,2025-09-20 20:25:40,success
219,neutral,disgust,0.28,0.07,2025-09-20 20:25:40,fail
219,neutral,neutral,0.33,1.0,2025-09-20 20:25:41,success
219,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:41,fail
220,neutral,amused,0.31,0.07,2025-09-20 20:25:41,fail
220,neutral,anger,0.34,0.11,2025-09-20 20:25:41,success
220,neutral,disgust,0.28,0.07,2025-09-20 20:25:42,fail
220,neutral,neutral,0.33,1.0,2025-09-20 20:25:42,success
220,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:42,fail
221,neutral,amused,0.31,0.07,2025-09-20 20:25:42,fail
221,neutral,anger,0.34,0.11,2025-09-20 20:25:43,success
221,neutral,disgust,0.28,0.07,2025-09-20 20:25:43,fail
221,neutral,neutral,0.33,1.0,2025-09-20 20:25:43,success
221,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:44,fail
222,neutral,amused,0.31,0.07,2025-09-20 20:25:44,fail
222,neutral,anger,0.34,0.11,2025-09-20 20:25:44,success
222,neutral,disgust,0.28,0.07,2025-09-20 20:25:44,fail
222,neutral,neutral,0.33,1.0,2025-09-20 20:25:45,success
222,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:45,fail
223,neutral,amused,0.31,0.07,2025-09-20 20:25:45,fail
223,neutral,anger,0.34,0.11,2025-09-20 20:25:45,success
223,neutral,disgust,0.28,0.07,2025-09-20 20:25:46,fail
223,neutral,neutral,0.33,1.0,2025-09-20 20:25:46,success
223,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:47,fail
224,neutral,amused,0.31,0.07,2025-09-20 20:25:47,fail
224,neutral,anger,0.34,0.11,2025-09-20 20:25:47,success
224,neutral,disgust,0.28,0.07,2025-09-20 20:25:48,fail
224,neutral,neutral,0.33,1.0,2025-09-20 20:25:48,success
224,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:48,fail
225,neutral,amused,0.31,0.07,2025-09-20 20:25:48,fail
225,neutral,anger,0.34,0.11,2025-09-20 20:25:49,success
225,neutral,disgust,0.28,0.07,2025-09-20 20:25:49,fail
225,neutral,neutral,0.33,1.0,2025-09-20 20:25:49,success
225,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:49,fail
226,neutral,amused,0.31,0.07,2025-09-20 20:25:50,fail
226,neutral,anger,0.34,0.11,2025-09-20 20:25:50,success
226,neutral,disgust,0.28,0.07,2025-09-20 20:25:50,fail
226,neutral,neutral,0.33,1.0,2025-09-20 20:25:50,success
226,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:51,fail
227,neutral,amused,0.31,0.07,2025-09-20 20:25:51,fail
227,neutral,anger,0.34,0.11,2025-09-20 20:25:51,success
227,neutral,disgust,0.28,0.07,2025-09-20 20:25:51,fail
227,neutral,neutral,0.33,1.0,2025-09-20 20:25:52,success
227,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:52,fail
228,neutral,amused,0.31,0.07,2025-09-20 20:25:52,fail
228,neutral,anger,0.34,0.11,2025-09-20 20:25:53,success
228,neutral,disgust,0.28,0.07,2025-09-20 20:25:53,fail
228,neutral,neutral,0.33,1.0,2025-09-20 20:25:53,success
228,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:53,fail
229,neutral,amused,0.31,0.07,2025-09-20 20:25:54,fail
229,neutral,anger,0.34,0.11,2025-09-20 20:25:54,success
229,neutral,disgust,0.28,0.07,2025-09-20 20:25:54,fail
229,neutral,neutral,0.33,1.0,2025-09-20 20:25:55,success
229,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:55,fail
230,neutral,amused,0.31,0.07,2025-09-20 20:25:55,fail
230,neutral,anger,0.34,0.11,2025-09-20 20:25:55,success
230,neutral,disgust,0.28,0.07,2025-09-20 20:25:56,fail
230,neutral,neutral,0.33,1.0,2025-09-20 20:25:56,success
230,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:56,fail
231,neutral,amused,0.31,0.07,2025-09-20 20:25:56,fail
231,neutral,anger,0.34,0.11,2025-09-20 20:25:57,success
231,neutral,disgust,0.28,0.07,2025-09-20 20:25:57,fail
231,neutral,neutral,0.33,1.0,2025-09-20 20:25:57,success
231,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:58,fail
232,neutral,amused,0.31,0.07,2025-09-20 20:25:58,fail
232,neutral,anger,0.34,0.11,2025-09-20 20:25:58,success
232,neutral,disgust,0.28,0.07,2025-09-20 20:25:58,fail
232,neutral,neutral,0.33,1.0,2025-09-20 20:25:59,success
232,neutral,sleepiness,0.32,0.07,2025-09-20 20:25:59,fail
233,neutral,amused,0.31,0.07,2025-09-20 20:25:59,fail
233,neutral,anger,0.34,0.11,2025-09-20 20:26:00,success
233,neutral,disgust,0.28,0.07,2025-09-20 20:26:00,fail
233,neutral,neutral,0.33,1.0,2025-09-20 20:26:00,success
233,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:00,fail
234,neutral,amused,0.31,0.07,2025-09-20 20:26:01,fail
234,neutral,anger,0.34,0.11,2025-09-20 20:26:01,success
234,neutral,disgust,0.28,0.07,2025-09-20 20:26:01,fail
234,neutral,neutral,0.33,1.0,2025-09-20 20:26:01,success
234,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:02,fail
235,neutral,amused,0.31,0.07,2025-09-20 20:26:02,fail
235,neutral,anger,0.34,0.11,2025-09-20 20:26:02,success
235,neutral,disgust,0.28,0.07,2025-09-20 20:26:03,fail
235,neutral,neutral,0.33,1.0,2025-09-20 20:26:03,success
235,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:03,fail
236,neutral,amused,0.31,0.07,2025-09-20 20:26:04,fail
236,neutral,anger,0.34,0.11,2025-09-20 20:26:04,success
236,neutral,disgust,0.28,0.07,2025-09-20 20:26:04,fail
236,neutral,neutral,0.33,1.0,2025-09-20 20:26:04,success
236,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:05,fail
237,neutral,amused,0.31,0.07,2025-09-20 20:26:05,fail
237,neutral,anger,0.34,0.11,2025-09-20 20:26:05,success
237,neutral,disgust,0.28,0.07,2025-09-20 20:26:06,fail
237,neutral,neutral,0.33,1.0,2025-09-20 20:26:06,success
237,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:06,fail
238,neutral,amused,0.31,0.07,2025-09-20 20:26:06,fail
238,neutral,anger,0.34,0.11,2025-09-20 20:26:07,success
238,neutral,disgust,0.28,0.07,2025-09-20 20:26:07,fail
238,neutral,neutral,0.33,1.0,2025-09-20 20:26:07,success
238,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:08,fail
239,neutral,amused,0.31,0.07,2025-09-20 20:26:08,fail
239,neutral,anger,0.34,0.11,2025-09-20 20:26:08,success
239,neutral,disgust,0.28,0.07,2025-09-20 20:26:08,fail
239,neutral,neutral,0.33,1.0,2025-09-20 20:26:09,success
239,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:09,fail
240,neutral,amused,0.31,0.07,2025-09-20 20:26:09,fail
240,neutral,anger,0.34,0.11,2025-09-20 20:26:09,success
240,neutral,disgust,0.28,0.07,2025-09-20 20:26:10,fail
240,neutral,neutral,0.33,1.0,2025-09-20 20:26:10,success
240,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:10,fail
241,neutral,amused,0.31,0.07,2025-09-20 20:26:11,fail
241,neutral,anger,0.34,0.11,2025-09-20 20:26:11,success
241,neutral,disgust,0.28,0.07,2025-09-20 20:26:11,fail
241,neutral,neutral,0.33,1.0,2025-09-20 20:26:11,success
241,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:12,fail
242,neutral,amused,0.31,0.07,2025-09-20 20:26:12,fail
242,neutral,anger,0.34,0.11,2025-09-20 20:26:12,success
242,neutral,disgust,0.28,0.07,2025-09-20 20:26:12,fail
242,neutral,neutral,0.33,1.0,2025-09-20 20:26:13,success
242,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:13,fail
243,neutral,amused,0.31,0.07,2025-09-20 20:26:13,fail
243,neutral,anger,0.34,0.11,2025-09-20 20:26:14,success
243,neutral,disgust,0.28,0.07,2025-09-20 20:26:14,fail
243,neutral,neutral,0.33,1.0,2025-09-20 20:26:14,success
243,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:14,fail
244,neutral,amused,0.31,0.07,2025-09-20 20:26:15,fail
244,neutral,anger,0.34,0.11,2025-09-20 20:26:15,success
244,neutral,disgust,0.28,0.07,2025-09-20 20:26:15,fail
244,neutral,neutral,0.33,1.0,2025-09-20 20:26:15,success
244,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:16,fail
245,neutral,amused,0.31,0.07,2025-09-20 20:26:16,fail
245,neutral,anger,0.34,0.11,2025-09-20 20:26:16,success
245,neutral,disgust,0.28,0.07,2025-09-20 20:26:17,fail
245,neutral,neutral,0.33,1.0,2025-09-20 20:26:17,success
245,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:17,fail
246,neutral,amused,0.31,0.07,2025-09-20 20:26:17,fail
246,neutral,anger,0.34,0.11,2025-09-20 20:26:18,success
246,neutral,disgust,0.28,0.07,2025-09-20 20:26:18,fail
246,neutral,neutral,0.33,1.0,2025-09-20 20:26:18,success
246,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:19,fail
247,neutral,amused,0.31,0.07,2025-09-20 20:26:19,fail
247,neutral,anger,0.34,0.11,2025-09-20 20:26:19,success
247,neutral,disgust,0.28,0.07,2025-09-20 20:26:19,fail
247,neutral,neutral,0.33,1.0,2025-09-20 20:26:20,success
247,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:20,fail
248,neutral,amused,0.31,0.07,2025-09-20 20:26:20,fail
248,neutral,anger,0.34,0.11,2025-09-20 20:26:21,success
248,neutral,disgust,0.28,0.07,2025-09-20 20:26:21,fail
248,neutral,neutral,0.33,1.0,2025-09-20 20:26:21,success
248,neutral,sleepiness,0.32,0.07,2025-09-20 20:26:21,fail
249,neutral,amused,0.31,0.07,2025-09-20 20:26:22,fail
